DrawNo,DrawDate,PrizeType,LuckyNo
318409,2009-06-13,ConsolationNo10,7404
318409,2009-06-13,ConsolationNo2,4396
318409,2009-06-13,ConsolationNo3,1224
318409,2009-06-13,ConsolationNo4,7289
318409,2009-06-13,ConsolationNo5,7174
318409,2009-06-13,ConsolationNo6,9484
318409,2009-06-13,ConsolationNo7,4437
318409,2009-06-13,ConsolationNo8,5374
318409,2009-06-13,ConsolationNo9,4236
318409,2009-06-13,SpecialNo1,1215
318409,2009-06-13,SpecialNo10,1655
318409,2009-06-13,SpecialNo2,7740
318409,2009-06-13,SpecialNo3,9383
318409,2009-06-13,SpecialNo4,0624
318409,2009-06-13,SpecialNo5,2321
318409,2009-06-13,SpecialNo6,0131
318409,2009-06-13,SpecialNo7,4113
318409,2009-06-13,SpecialNo8,7180
318409,2009-06-13,SpecialNo9,5054
318509,2009-06-14,1stPrizeNo,1351
318509,2009-06-14,2ndPrizeNo,3349
318509,2009-06-14,3rdPrizeNo,6138
318509,2009-06-14,ConsolationNo1,1946
318509,2009-06-14,ConsolationNo10,5886
318509,2009-06-14,ConsolationNo2,2768
318509,2009-06-14,ConsolationNo3,2770
318509,2009-06-14,ConsolationNo4,5280
318509,2009-06-14,ConsolationNo5,1631
318509,2009-06-14,ConsolationNo6,9546
318509,2009-06-14,ConsolationNo7,4602
318509,2009-06-14,ConsolationNo8,3325
318509,2009-06-14,ConsolationNo9,7368
318509,2009-06-14,SpecialNo1,9863
318509,2009-06-14,SpecialNo10,4138
318509,2009-06-14,SpecialNo2,6921
318509,2009-06-14,SpecialNo3,2079
318509,2009-06-14,SpecialNo4,4812
318509,2009-06-14,SpecialNo5,6680
318509,2009-06-14,SpecialNo6,4435
318509,2009-06-14,SpecialNo7,4157
318509,2009-06-14,SpecialNo8,2706
318509,2009-06-14,SpecialNo9,8029
318609,2009-06-17,1stPrizeNo,6120
318609,2009-06-17,2ndPrizeNo,8712
318609,2009-06-17,3rdPrizeNo,6739
318609,2009-06-17,ConsolationNo1,9080
318609,2009-06-17,ConsolationNo10,1996
318609,2009-06-17,ConsolationNo2,2689
318609,2009-06-17,ConsolationNo3,0289
318609,2009-06-17,ConsolationNo4,8208
318609,2009-06-17,ConsolationNo5,9650
318609,2009-06-17,ConsolationNo6,8571
318609,2009-06-17,ConsolationNo7,0861
318609,2009-06-17,ConsolationNo8,6131
318609,2009-06-17,ConsolationNo9,6012
318609,2009-06-17,SpecialNo1,9809
318609,2009-06-17,SpecialNo10,9582
318609,2009-06-17,SpecialNo2,7879
318609,2009-06-17,SpecialNo3,4956
318609,2009-06-17,SpecialNo4,6749
318609,2009-06-17,SpecialNo5,1791
318609,2009-06-17,SpecialNo6,0484
318609,2009-06-17,SpecialNo7,8151
318609,2009-06-17,SpecialNo8,9565
318609,2009-06-17,SpecialNo9,1579
318709,2009-06-20,1stPrizeNo,3807
318709,2009-06-20,2ndPrizeNo,1634
318709,2009-06-20,3rdPrizeNo,3551
318709,2009-06-20,ConsolationNo1,4408
318709,2009-06-20,ConsolationNo10,6771
318709,2009-06-20,ConsolationNo2,3398
318709,2009-06-20,ConsolationNo3,2271
318709,2009-06-20,ConsolationNo4,5284
318709,2009-06-20,ConsolationNo5,6986
318709,2009-06-20,ConsolationNo6,8820
318709,2009-06-20,ConsolationNo7,0321
318709,2009-06-20,ConsolationNo8,7630
318709,2009-06-20,ConsolationNo9,8273
318709,2009-06-20,SpecialNo1,4243
318709,2009-06-20,SpecialNo10,3810
318709,2009-06-20,SpecialNo2,2866
318709,2009-06-20,SpecialNo3,5204
318709,2009-06-20,SpecialNo4,4277
318709,2009-06-20,SpecialNo5,1654
318709,2009-06-20,SpecialNo6,4423
318709,2009-06-20,SpecialNo7,4889
318709,2009-06-20,SpecialNo8,9328
318709,2009-06-20,SpecialNo9,3974
318809,2009-06-21,1stPrizeNo,0146
318809,2009-06-21,2ndPrizeNo,2063
318809,2009-06-21,3rdPrizeNo,9771
318809,2009-06-21,ConsolationNo1,9008
318809,2009-06-21,ConsolationNo10,8907
318809,2009-06-21,ConsolationNo2,8640
318809,2009-06-21,ConsolationNo3,6817
318809,2009-06-21,ConsolationNo4,7544
318809,2009-06-21,ConsolationNo5,7307
318809,2009-06-21,ConsolationNo6,0072
318809,2009-06-21,ConsolationNo7,7420
318809,2009-06-21,ConsolationNo8,5461
318809,2009-06-21,ConsolationNo9,3112
318809,2009-06-21,SpecialNo1,2273
318809,2009-06-21,SpecialNo10,8163
318809,2009-06-21,SpecialNo2,8449
318809,2009-06-21,SpecialNo3,1905
318809,2009-06-21,SpecialNo4,0363
318809,2009-06-21,SpecialNo5,3857
318809,2009-06-21,SpecialNo6,8055
318809,2009-06-21,SpecialNo7,8767
318809,2009-06-21,SpecialNo8,7117
318809,2009-06-21,SpecialNo9,9715
318909,2009-06-23,1stPrizeNo,8202
318909,2009-06-23,2ndPrizeNo,9644
318909,2009-06-23,3rdPrizeNo,8449
318909,2009-06-23,ConsolationNo1,7190
318909,2009-06-23,ConsolationNo10,1071
318909,2009-06-23,ConsolationNo2,3089
318909,2009-06-23,ConsolationNo3,3474
318909,2009-06-23,ConsolationNo4,7926
318909,2009-06-23,ConsolationNo5,2185
318909,2009-06-23,ConsolationNo6,6646
318909,2009-06-23,ConsolationNo7,6102
318909,2009-06-23,ConsolationNo8,0893
318909,2009-06-23,ConsolationNo9,3535
318909,2009-06-23,SpecialNo1,8749
318909,2009-06-23,SpecialNo10,8281
318909,2009-06-23,SpecialNo2,0142
318909,2009-06-23,SpecialNo3,0763
318909,2009-06-23,SpecialNo4,5758
318909,2009-06-23,SpecialNo5,2483
318909,2009-06-23,SpecialNo6,0935
318909,2009-06-23,SpecialNo7,0520
318909,2009-06-23,SpecialNo8,9785
318909,2009-06-23,SpecialNo9,4313
319009,2009-06-24,1stPrizeNo,4408
319009,2009-06-24,2ndPrizeNo,8427
319009,2009-06-24,3rdPrizeNo,6282
319009,2009-06-24,ConsolationNo1,2342
319009,2009-06-24,ConsolationNo10,1279
319009,2009-06-24,ConsolationNo2,7076
319009,2009-06-24,ConsolationNo3,6011
319009,2009-06-24,ConsolationNo4,5026
319009,2009-06-24,ConsolationNo5,5859
319009,2009-06-24,ConsolationNo6,5730
319009,2009-06-24,ConsolationNo7,7064
319009,2009-06-24,ConsolationNo8,0940
319009,2009-06-24,ConsolationNo9,6506
319009,2009-06-24,SpecialNo1,4522
319009,2009-06-24,SpecialNo10,8883
319009,2009-06-24,SpecialNo2,5768
319009,2009-06-24,SpecialNo3,0859
319009,2009-06-24,SpecialNo4,5531
319009,2009-06-24,SpecialNo5,9554
319009,2009-06-24,SpecialNo6,5479
319009,2009-06-24,SpecialNo7,4924
319009,2009-06-24,SpecialNo8,4988
319009,2009-06-24,SpecialNo9,4685
319109,2009-06-27,1stPrizeNo,0285
319109,2009-06-27,2ndPrizeNo,5766
319109,2009-06-27,3rdPrizeNo,1256
319109,2009-06-27,ConsolationNo1,4556
319109,2009-06-27,ConsolationNo10,4548
319109,2009-06-27,ConsolationNo2,7406
319109,2009-06-27,ConsolationNo3,3912
319109,2009-06-27,ConsolationNo4,5018
319109,2009-06-27,ConsolationNo5,5108
319109,2009-06-27,ConsolationNo6,7892
319109,2009-06-27,ConsolationNo7,6819
319109,2009-06-27,ConsolationNo8,1865
319109,2009-06-27,ConsolationNo9,5241
319109,2009-06-27,SpecialNo1,9915
319109,2009-06-27,SpecialNo10,1708
319109,2009-06-27,SpecialNo2,8833
319109,2009-06-27,SpecialNo3,3375
319109,2009-06-27,SpecialNo4,1763
319109,2009-06-27,SpecialNo5,7555
319109,2009-06-27,SpecialNo6,0113
319109,2009-06-27,SpecialNo7,4124
319109,2009-06-27,SpecialNo8,1198
319109,2009-06-27,SpecialNo9,8982
319209,2009-06-28,1stPrizeNo,0283
319209,2009-06-28,2ndPrizeNo,7867
319209,2009-06-28,3rdPrizeNo,5979
319209,2009-06-28,ConsolationNo1,1530
319209,2009-06-28,ConsolationNo10,7170
319209,2009-06-28,ConsolationNo2,4096
319209,2009-06-28,ConsolationNo3,4206
319209,2009-06-28,ConsolationNo4,9095
319209,2009-06-28,ConsolationNo5,6252
319209,2009-06-28,ConsolationNo6,7879
319209,2009-06-28,ConsolationNo7,3811
319209,2009-06-28,ConsolationNo8,3101
319209,2009-06-28,ConsolationNo9,3691
319209,2009-06-28,SpecialNo1,5052
319209,2009-06-28,SpecialNo10,6435
319209,2009-06-28,SpecialNo2,2276
319209,2009-06-28,SpecialNo3,8219
319209,2009-06-28,SpecialNo4,3544
319209,2009-06-28,SpecialNo5,8625
319209,2009-06-28,SpecialNo6,8071
319209,2009-06-28,SpecialNo7,5824
319209,2009-06-28,SpecialNo8,2970
319209,2009-06-28,SpecialNo9,1701
319309,2009-07-01,1stPrizeNo,5905
319309,2009-07-01,2ndPrizeNo,5398
319309,2009-07-01,3rdPrizeNo,6404
319309,2009-07-01,ConsolationNo1,2357
319309,2009-07-01,ConsolationNo10,9281
319309,2009-07-01,ConsolationNo2,2016
319309,2009-07-01,ConsolationNo3,3733
319309,2009-07-01,ConsolationNo4,5736
319309,2009-07-01,ConsolationNo5,4088
319309,2009-07-01,ConsolationNo6,3827
319309,2009-07-01,ConsolationNo7,8746
319309,2009-07-01,ConsolationNo8,6529
319309,2009-07-01,ConsolationNo9,5035
319309,2009-07-01,SpecialNo1,8968
319309,2009-07-01,SpecialNo10,0065
319309,2009-07-01,SpecialNo2,4926
319309,2009-07-01,SpecialNo3,1296
319309,2009-07-01,SpecialNo4,6851
319309,2009-07-01,SpecialNo5,3448
319309,2009-07-01,SpecialNo6,1670
319309,2009-07-01,SpecialNo7,0243
319309,2009-07-01,SpecialNo8,0027
319309,2009-07-01,SpecialNo9,4163
319409,2009-07-04,1stPrizeNo,8439
319409,2009-07-04,2ndPrizeNo,8421
319409,2009-07-04,3rdPrizeNo,9939
319409,2009-07-04,ConsolationNo1,3018
319409,2009-07-04,ConsolationNo10,2221
319409,2009-07-04,ConsolationNo2,4333
319409,2009-07-04,ConsolationNo3,0155
319409,2009-07-04,ConsolationNo4,7926
319409,2009-07-04,ConsolationNo5,8910
319409,2009-07-04,ConsolationNo6,4011
319409,2009-07-04,ConsolationNo7,0999
319409,2009-07-04,ConsolationNo8,3722
319409,2009-07-04,ConsolationNo9,3631
319409,2009-07-04,SpecialNo1,9086
319409,2009-07-04,SpecialNo10,0859
319409,2009-07-04,SpecialNo2,7862
319409,2009-07-04,SpecialNo3,6678
319409,2009-07-04,SpecialNo4,7434
319409,2009-07-04,SpecialNo5,0642
319409,2009-07-04,SpecialNo6,4401
319409,2009-07-04,SpecialNo7,0652
319409,2009-07-04,SpecialNo8,2918
319409,2009-07-04,SpecialNo9,4293
319509,2009-07-05,1stPrizeNo,1049
319509,2009-07-05,2ndPrizeNo,4191
319509,2009-07-05,3rdPrizeNo,8410
319509,2009-07-05,ConsolationNo1,4849
319509,2009-07-05,ConsolationNo10,6977
319509,2009-07-05,ConsolationNo2,2812
319509,2009-07-05,ConsolationNo3,9922
319509,2009-07-05,ConsolationNo4,2950
319509,2009-07-05,ConsolationNo5,4133
319509,2009-07-05,ConsolationNo6,8694
319509,2009-07-05,ConsolationNo7,8558
319509,2009-07-05,ConsolationNo8,0115
319509,2009-07-05,ConsolationNo9,2197
319509,2009-07-05,SpecialNo1,7141
319509,2009-07-05,SpecialNo10,8184
319509,2009-07-05,SpecialNo2,9868
319509,2009-07-05,SpecialNo3,1003
319509,2009-07-05,SpecialNo4,4045
319509,2009-07-05,SpecialNo5,8228
319509,2009-07-05,SpecialNo6,1495
319509,2009-07-05,SpecialNo7,0232
319509,2009-07-05,SpecialNo8,7544
319509,2009-07-05,SpecialNo9,3924
319609,2009-07-08,1stPrizeNo,1161
319609,2009-07-08,2ndPrizeNo,4040
319609,2009-07-08,3rdPrizeNo,2907
319609,2009-07-08,ConsolationNo1,8335
319609,2009-07-08,ConsolationNo10,5927
319609,2009-07-08,ConsolationNo2,5415
319609,2009-07-08,ConsolationNo3,0758
319609,2009-07-08,ConsolationNo4,2520
319609,2009-07-08,ConsolationNo5,4810
319609,2009-07-08,ConsolationNo6,5354
319609,2009-07-08,ConsolationNo7,8619
319609,2009-07-08,ConsolationNo8,6796
319609,2009-07-08,ConsolationNo9,2320
319609,2009-07-08,SpecialNo1,6605
319609,2009-07-08,SpecialNo10,4962
319609,2009-07-08,SpecialNo2,7024
319609,2009-07-08,SpecialNo3,1128
319609,2009-07-08,SpecialNo4,8030
319609,2009-07-08,SpecialNo5,7138
319609,2009-07-08,SpecialNo6,8413
319609,2009-07-08,SpecialNo7,2601
319609,2009-07-08,SpecialNo8,2676
319609,2009-07-08,SpecialNo9,7178
319709,2009-07-11,1stPrizeNo,2684
319709,2009-07-11,2ndPrizeNo,5977
319709,2009-07-11,3rdPrizeNo,2272
319709,2009-07-11,ConsolationNo1,2652
319709,2009-07-11,ConsolationNo10,5855
319709,2009-07-11,ConsolationNo2,0772
319709,2009-07-11,ConsolationNo3,0744
319709,2009-07-11,ConsolationNo4,5774
319709,2009-07-11,ConsolationNo5,0641
319709,2009-07-11,ConsolationNo6,1457
319709,2009-07-11,ConsolationNo7,0286
319709,2009-07-11,ConsolationNo8,4081
319709,2009-07-11,ConsolationNo9,9532
319709,2009-07-11,SpecialNo1,8878
319709,2009-07-11,SpecialNo10,5867
319709,2009-07-11,SpecialNo2,1468
319709,2009-07-11,SpecialNo3,8546
319709,2009-07-11,SpecialNo4,6439
319709,2009-07-11,SpecialNo5,1817
319709,2009-07-11,SpecialNo6,4102
319709,2009-07-11,SpecialNo7,6341
319709,2009-07-11,SpecialNo8,9793
319709,2009-07-11,SpecialNo9,5371
319809,2009-07-12,1stPrizeNo,0149
319809,2009-07-12,2ndPrizeNo,2014
319809,2009-07-12,3rdPrizeNo,9448
319809,2009-07-12,ConsolationNo1,6016
319809,2009-07-12,ConsolationNo10,1661
319809,2009-07-12,ConsolationNo2,4430
319809,2009-07-12,ConsolationNo3,2041
319809,2009-07-12,ConsolationNo4,2692
319809,2009-07-12,ConsolationNo5,4428
319809,2009-07-12,ConsolationNo6,5942
319809,2009-07-12,ConsolationNo7,8928
319809,2009-07-12,ConsolationNo8,8126
319809,2009-07-12,ConsolationNo9,4180
319809,2009-07-12,SpecialNo1,3919
319809,2009-07-12,SpecialNo10,3317
319809,2009-07-12,SpecialNo2,6725
319809,2009-07-12,SpecialNo3,7078
319809,2009-07-12,SpecialNo4,1668
319809,2009-07-12,SpecialNo5,9267
319809,2009-07-12,SpecialNo6,9011
319809,2009-07-12,SpecialNo7,1257
319809,2009-07-12,SpecialNo8,6119
319809,2009-07-12,SpecialNo9,4176
319909,2009-07-14,1stPrizeNo,9185
319909,2009-07-14,2ndPrizeNo,7863
319909,2009-07-14,3rdPrizeNo,7694
319909,2009-07-14,ConsolationNo1,0184
319909,2009-07-14,ConsolationNo10,2378
319909,2009-07-14,ConsolationNo2,5503
319909,2009-07-14,ConsolationNo3,5426
319909,2009-07-14,ConsolationNo4,7064
319909,2009-07-14,ConsolationNo5,4932
319909,2009-07-14,ConsolationNo6,8050
319909,2009-07-14,ConsolationNo7,0924
319909,2009-07-14,ConsolationNo8,8142
319909,2009-07-14,ConsolationNo9,3322
319909,2009-07-14,SpecialNo1,0499
319909,2009-07-14,SpecialNo10,8688
319909,2009-07-14,SpecialNo2,8797
319909,2009-07-14,SpecialNo3,9513
319909,2009-07-14,SpecialNo4,3407
319909,2009-07-14,SpecialNo5,5051
319909,2009-07-14,SpecialNo6,4485
319909,2009-07-14,SpecialNo7,2278
319909,2009-07-14,SpecialNo8,8771
319909,2009-07-14,SpecialNo9,5330
320009,2009-07-15,1stPrizeNo,1032
320009,2009-07-15,2ndPrizeNo,2511
320009,2009-07-15,3rdPrizeNo,4303
320009,2009-07-15,ConsolationNo1,5798
320009,2009-07-15,ConsolationNo10,0670
320009,2009-07-15,ConsolationNo2,4392
320009,2009-07-15,ConsolationNo3,8976
320009,2009-07-15,ConsolationNo4,9231
320009,2009-07-15,ConsolationNo5,3270
320009,2009-07-15,ConsolationNo6,4227
320009,2009-07-15,ConsolationNo7,1155
320009,2009-07-15,ConsolationNo8,6168
320009,2009-07-15,ConsolationNo9,3941
320009,2009-07-15,SpecialNo1,1525
320009,2009-07-15,SpecialNo10,2846
320009,2009-07-15,SpecialNo2,7470
320009,2009-07-15,SpecialNo3,8623
320009,2009-07-15,SpecialNo4,0020
320009,2009-07-15,SpecialNo5,9126
320009,2009-07-15,SpecialNo6,4098
320009,2009-07-15,SpecialNo7,2900
320009,2009-07-15,SpecialNo8,0020
320009,2009-07-15,SpecialNo9,7649
320109,2009-07-18,1stPrizeNo,0486
320109,2009-07-18,2ndPrizeNo,4508
320109,2009-07-18,3rdPrizeNo,2690
320109,2009-07-18,ConsolationNo1,0849
320109,2009-07-18,ConsolationNo10,6510
320109,2009-07-18,ConsolationNo2,9097
320109,2009-07-18,ConsolationNo3,6500
320109,2009-07-18,ConsolationNo4,4033
320109,2009-07-18,ConsolationNo5,0487
320109,2009-07-18,ConsolationNo6,9375
320109,2009-07-18,ConsolationNo7,3111
320109,2009-07-18,ConsolationNo8,6219
320109,2009-07-18,ConsolationNo9,3885
320109,2009-07-18,SpecialNo1,4440
320109,2009-07-18,SpecialNo10,5703
320109,2009-07-18,SpecialNo2,4552
320109,2009-07-18,SpecialNo3,8846
320109,2009-07-18,SpecialNo4,6556
320109,2009-07-18,SpecialNo5,0416
320109,2009-07-18,SpecialNo6,5468
320109,2009-07-18,SpecialNo7,6634
320109,2009-07-18,SpecialNo8,1229
320109,2009-07-18,SpecialNo9,1358
320209,2009-07-19,1stPrizeNo,6933
320209,2009-07-19,2ndPrizeNo,1693
320209,2009-07-19,3rdPrizeNo,4633
320209,2009-07-19,ConsolationNo1,0691
320209,2009-07-19,ConsolationNo10,8247
320209,2009-07-19,ConsolationNo2,5457
320209,2009-07-19,ConsolationNo3,3642
320209,2009-07-19,ConsolationNo4,2726
320209,2009-07-19,ConsolationNo5,3236
320209,2009-07-19,ConsolationNo6,0823
320209,2009-07-19,ConsolationNo7,7029
320209,2009-07-19,ConsolationNo8,8476
320209,2009-07-19,ConsolationNo9,0011
320209,2009-07-19,SpecialNo1,6853
320209,2009-07-19,SpecialNo10,3230
320209,2009-07-19,SpecialNo2,7126
320209,2009-07-19,SpecialNo3,8263
320209,2009-07-19,SpecialNo4,6391
320209,2009-07-19,SpecialNo5,4002
320209,2009-07-19,SpecialNo6,4262
320209,2009-07-19,SpecialNo7,4836
320209,2009-07-19,SpecialNo8,0615
320209,2009-07-19,SpecialNo9,2861
320309,2009-07-21,1stPrizeNo,6431
320309,2009-07-21,2ndPrizeNo,6411
320309,2009-07-21,3rdPrizeNo,4977
320309,2009-07-21,ConsolationNo1,3984
320309,2009-07-21,ConsolationNo10,6211
320309,2009-07-21,ConsolationNo2,9213
320309,2009-07-21,ConsolationNo3,3841
320309,2009-07-21,ConsolationNo4,1787
320309,2009-07-21,ConsolationNo5,1470
320309,2009-07-21,ConsolationNo6,3629
320309,2009-07-21,ConsolationNo7,2151
320309,2009-07-21,ConsolationNo8,9028
320309,2009-07-21,ConsolationNo9,7100
320309,2009-07-21,SpecialNo1,9706
320309,2009-07-21,SpecialNo10,2997
320309,2009-07-21,SpecialNo2,8860
320309,2009-07-21,SpecialNo3,7955
320309,2009-07-21,SpecialNo4,2064
320309,2009-07-21,SpecialNo5,2850
320309,2009-07-21,SpecialNo6,7113
320309,2009-07-21,SpecialNo7,1775
320309,2009-07-21,SpecialNo8,8406
320309,2009-07-21,SpecialNo9,8659
320409,2009-07-22,1stPrizeNo,0597
320409,2009-07-22,2ndPrizeNo,9201
320409,2009-07-22,3rdPrizeNo,9406
320409,2009-07-22,ConsolationNo1,7152
320409,2009-07-22,ConsolationNo10,7896
320409,2009-07-22,ConsolationNo2,4483
320409,2009-07-22,ConsolationNo3,4297
320409,2009-07-22,ConsolationNo4,8038
320409,2009-07-22,ConsolationNo5,3424
320409,2009-07-22,ConsolationNo6,7470
